player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Michiah Quick,44732,WR,FRESNO ST,8,2,0,0,0.0,0,0,-1,1,0,0,2,0.0,0,0,169,2,2,27.1,56.7,31.5,,,57.5,38.5,72.2,3,1,144,16,144,78,0,0,24,18,0,-1,2,1.0,-0.5,1.0,0
Kyle Corbett,44697,P,CHARLOTTE,2,2,0,0,0.0,0,0,-27,0,0,0,0,0.0,0,0,136,0,0,65.5,60.9,73.6,,,,60.1,,-13,0,0,0,0,2,0,0,0,2,0,-27,0,0.0,-13.5,,0
Mitch Wishnowsky,44663,P,UTAH,2,2,1,1,71.8,28,0,39,0,0,1,30,750.0,2,2,328,0,0,65.5,68.7,73.6,,,,67.5,,28,0,0,0,0,2,0,0,0,2,0,39,30,15.0,19.5,,0
Taylor Powell,60459,QB,MISSOURI,6,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,229,0,0,67.5,66.1,75.7,67.2,,,56.7,60.0,4,0,0,0,0,34,4,1,0,1,0,3,0,0.0,1.5,,0
Trysten Hill,44519,DI,UCF,4,2,0,0,0.0,0,0,1,0,0,0,0,0.0,0,1,323,0,0,65.5,62.0,0.0,,71.0,59.5,62.1,70.0,1,3,0,0,1,4,0,0,0,2,1,1,0,0.0,0.5,0.0,0
Marcelo Rodriguez,60538,QB,SO MISS,1,2,0,0,0.0,0,0,9,0,0,0,1,0.0,0,0,296,0,0,66.8,46.0,71.2,39.6,,,61.8,60.0,9,0,0,0,0,8,0,0,0,2,0,9,1,0.5,4.5,,2
Christian Wallace,43086,HB,OREGON ST,4,2,0,0,0.0,0,0,9,1,0,0,4,0.0,0,1,265,0,0,65.5,55.3,72.2,,74.4,29.6,64.6,60.0,6,0,0,0,8,4,0,0,1,2,0,9,4,2.0,4.5,0.0,2
Rashaad Bolton,42729,HB,ARMY,1,2,0,0,0.0,0,0,8,0,0,0,4,0.0,0,1,114,0,0,65.5,60.6,66.4,,,,60.1,,5,0,0,0,0,2,0,0,0,2,0,8,4,2.0,4.0,,0
Mike Fiacable,42409,QB,INDIANA,1,2,0,1,105.9,18,0,17,0,0,0,6,0.0,1,1,190,0,0,65.5,64.5,70.4,,,,62.0,60.0,18,0,0,0,0,10,0,0,0,2,0,17,6,3.0,8.5,,2
Dante Cousart,42407,WR,FAU,7,2,0,0,0.0,0,0,3,0,0,0,3,0.0,0,0,165,0,1,78.9,51.9,0.0,,,59.6,58.0,35.5,2,1,11,2,28,36,0,0,3,4,0,3,3,1.5,1.5,0.39,0
Noah Fant,42388,TE,IOWA,12,2,0,0,0.0,0,3,1,4,2,0,3,7.3,0,0,192,0,1,73.1,77.3,17.3,,73.8,80.6,59.7,65.9,3,6,519,39,241,227,0,0,60,41,0,1,3,1.5,0.5,2.15,0
Alex Malzone,12686,QB,MIAMI OH,4,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,221,0,0,66.6,67.6,71.8,66.5,,,60.1,60.0,-1,0,0,0,0,12,0,0,0,2,0,-2,0,0.0,-1.0,,0
Jake Haener,60596,QB,WASHINGTON,4,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,340,1,1,67.1,70.0,74.3,70.8,,,58.7,60.0,0,0,0,0,0,20,0,0,0,2,0,-2,0,0.0,-1.0,,0
Andre Williams,61097,WR,AKRON,11,2,0,0,0.0,0,0,18,7,3,0,5,16.0,1,1,102,0,1,79.2,67.1,66.9,,,67.3,59.6,61.9,14,1,635,45,381,249,0,0,89,47,0,18,5,2.5,9.0,1.67,0
Cameron Bent,61204,WR,CHARLOTTE,6,2,0,0,0.0,0,0,-3,0,0,0,1,0.0,0,0,136,0,0,68.3,54.2,75.8,,,55.8,56.1,62.7,1,0,0,0,9,21,0,0,0,2,0,-3,1,0.5,-1.5,0.0,0
Duce Fuller,61223,HB,E CAROLINA,1,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,156,0,0,65.5,56.6,66.3,,,,57.6,60.0,1,0,0,0,0,3,0,0,0,2,0,-2,0,0.0,-1.0,,2
Kwadra Griggs,41579,QB,SO MISS,2,2,0,0,,0,0,0,0,0,0,1,0.0,0,0,296,0,2,66.2,47.9,67.4,51.5,,,56.2,,2,0,0,0,0,2,0,0,0,2,0,0,1,0.5,0.0,,0
Malik Murray,61276,WR,GA SOUTHRN,11,2,0,0,0.0,0,0,8,0,0,0,2,0.0,0,0,174,0,0,66.9,65.8,79.4,,,65.3,63.1,61.1,4,0,53,2,21,79,0,0,3,4,0,8,2,1.0,4.0,2.52,2
Glen Coates,41242,WR,ARMY,11,2,0,0,0.0,0,0,8,0,3,0,2,30.0,0,0,114,1,0,20.7,62.8,7.0,,,67.1,56.9,60.2,4,2,121,8,48,231,0,0,16,10,0,8,2,1.0,4.0,2.52,0
Tarique Milton,61328,WR,IOWA STATE,13,2,3,0,0.0,0,0,5,1,6,3,13,167.1,0,0,193,1,0,43.8,75.0,83.0,,,74.8,,62.4,3,0,415,33,167,109,0,0,37,35,0,5,13,6.5,2.5,2.49,0
Earnest Patterson,61376,WR,LA LAFAYET,14,2,0,1,90.0,18,0,20,0,2,0,7,50.0,1,1,207,0,1,75.1,72.6,30.0,,,72.7,63.2,69.0,18,1,212,12,86,120,0,0,18,14,0,20,7,3.5,10.0,2.47,0
Andre Welch,61444,WR,MICH STATE,5,2,0,0,0.0,0,0,7,0,0,0,5,0.0,1,1,223,0,0,65.5,55.8,74.5,,,54.1,60.8,61.1,11,0,0,0,11,12,0,0,1,2,0,7,5,2.5,3.5,0.0,0
Tyjon Lindsey,61489,WR,NEBRASKA,4,2,1,0,0.0,0,0,9,2,2,1,8,240.0,0,0,238,0,0,75.9,59.3,0.0,,,58.3,63.3,77.6,9,1,22,3,28,20,0,0,8,5,0,9,8,4.0,4.5,0.79,2
Berkeley Holman,61543,WR,NWESTERN,11,2,2,0,0.0,0,0,15,1,0,2,13,144.4,1,1,256,0,0,68.8,58.1,79.8,,,55.9,67.9,59.7,10,0,59,7,72,44,0,0,11,9,0,15,13,6.5,7.5,0.82,0
Yusupha Foster,41075,HB,UAB,1,2,1,0,0.0,0,0,13,0,0,1,8,200.0,1,0,321,0,1,65.5,74.9,65.2,,,,70.8,,10,0,0,0,0,2,0,0,0,2,0,13,8,4.0,6.5,,1
Marquise Brown,61568,WR,OKLAHOMA,14,2,0,0,,0,1,0,7,18,0,2,23.4,0,0,261,0,1,76.4,85.0,34.6,,,87.0,54.1,71.6,0,3,1318,75,370,340,0,0,103,77,0,0,2,1.0,0.0,3.56,0
Jaylon Redd,61586,WR,OREGON,13,2,1,1,66.7,16,0,24,5,4,1,7,42.7,1,2,264,0,1,74.8,66.2,34.7,,46.1,65.0,77.3,66.8,16,2,431,39,293,208,0,0,58,41,1,24,7,3.5,12.0,1.47,0
Fred Trevillion,61628,WR,S DIEGO ST,12,2,0,0,0.0,0,1,12,5,9,0,5,93.8,1,1,284,0,0,73.0,74.1,52.2,,,77.0,35.1,70.5,11,2,598,22,183,153,0,0,41,24,0,12,5,2.5,6.0,3.27,0
Cade Sutherland,61636,WR,S ALABAMA,8,2,0,0,0.0,0,0,-6,0,2,0,0,0.0,0,0,288,0,1,66.9,56.5,78.6,,,57.7,55.5,61.0,-1,0,22,2,37,19,0,0,3,4,0,-6,0,0.0,-3.0,0.59,0
Malik Stanley,61642,WR,S ALABAMA,4,2,1,0,0.0,0,0,-4,0,1,1,0,0.0,0,0,288,1,2,20.4,63.2,81.9,,,64.5,47.9,68.9,0,0,110,8,83,59,0,0,11,10,0,-4,0,0.0,-2.0,1.33,0
Darion Anderson,40989,WR,GA SOUTHRN,13,2,0,0,0.0,0,1,16,0,1,0,4,33.3,1,1,174,0,0,67.8,62.8,12.1,,,61.1,60.8,74.5,10,3,160,4,62,237,0,0,8,6,0,16,4,2.0,8.0,2.58,0
Jacquez Sloan,61821,WR,W KENTUCKY,9,2,1,0,0.0,0,0,4,2,7,1,5,60.6,0,0,346,0,1,74.4,73.4,17.9,,,73.5,58.4,75.5,3,2,495,31,214,109,0,0,48,33,0,4,5,2.5,2.0,2.31,0
Willie Erdman,40681,WR,GEORGIA,3,2,1,0,0.0,0,0,9,0,0,1,4,66.7,0,0,173,0,0,66.3,63.2,72.3,,,59.2,63.7,59.9,7,0,-2,1,3,13,0,0,1,3,0,9,4,2.0,4.5,-0.67,0
Jordan Murphy,62980,WR,TENNESSEE,10,2,1,1,101.7,59,0,58,1,1,1,14,107.7,1,1,307,0,0,69.7,65.6,81.5,,,63.0,70.4,62.2,59,0,155,11,63,66,0,0,17,13,0,58,14,7.0,29.0,2.46,0
Zeb Noland,40508,QB,IOWA STATE,5,1,0,0,0.0,0,0,-5,0,0,0,0,0.0,1,1,193,2,0,72.9,59.1,81.9,56.1,,,72.6,60.4,28,0,0,0,0,88,28,1,0,1,0,23,38,19.0,11.5,,0
Ryan Wolitzer,40451,HB,DUKE,2,2,0,0,0.0,0,0,5,0,0,0,5,0.0,0,0,154,0,0,65.5,56.8,66.0,,,,57.7,,3,0,0,0,0,2,0,0,0,2,0,5,5,2.5,2.5,,2
Parker Towns,75892,QB,RICE,2,2,0,0,0.0,0,0,10,0,0,0,2,0.0,0,0,275,0,1,67.0,48.3,69.8,41.9,,,63.3,60.0,8,0,0,0,0,3,0,0,0,2,0,10,2,1.0,5.0,,1
Brandon Peters,40416,QB,MICHIGAN,5,2,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,222,0,0,66.2,61.1,72.2,58.0,,,60.1,60.0,-2,0,0,0,0,17,0,0,0,2,0,-4,0,0.0,-2.0,,0
Trey McBride,75916,TE,COLO STATE,12,2,0,0,0.0,0,0,3,1,2,0,1,11.1,0,0,144,0,2,69.0,51.2,44.1,,74.7,48.2,55.9,61.7,2,4,89,7,148,173,0,0,15,9,0,3,1,0.5,1.5,0.6,0
Stephen Sullivan,40411,WR,LSU,13,2,2,0,0.0,0,0,20,3,1,2,18,108.0,1,1,211,0,0,71.7,67.8,85.7,,,68.4,74.9,48.1,11,0,363,23,189,182,0,0,44,25,0,20,18,9.0,10.0,1.92,0
Dontae Crow,40371,WR,WYOMING,4,2,0,0,0.0,0,0,11,0,0,0,18,0.0,0,0,351,2,0,63.8,55.2,79.4,,,,60.0,61.3,6,0,0,0,0,14,0,0,0,2,0,11,18,9.0,5.5,,0
Trenard Davis,40351,WR,ILLINOIS,12,2,0,0,0.0,0,0,-6,3,6,0,3,28.1,0,0,187,1,0,48.2,62.8,84.8,89.7,,63.0,57.9,48.4,-2,0,278,30,204,169,0,0,43,32,0,-6,3,1.5,-3.0,1.36,0
Jarren Williams,77629,QB,MIAMI FL,1,2,1,0,0.0,0,0,2,0,0,1,6,150.0,0,1,220,0,0,66.4,68.6,69.8,66.2,,,62.8,60.0,1,0,0,0,0,6,0,0,0,2,1,2,6,3.0,1.0,,2
Gerry Bohanon,77636,QB,BAYLOR,3,2,0,0,0.0,0,0,5,0,0,0,3,0.0,0,0,118,0,1,65.9,46.8,68.5,46.8,,,58.4,60.0,3,0,0,0,0,3,0,0,0,2,0,5,3,1.5,2.5,,0
Josh Hammond,40293,WR,FLORIDA,13,2,1,1,65.6,21,0,32,0,4,1,11,91.7,2,2,163,0,0,72.0,73.4,88.1,,,73.6,63.2,60.0,21,0,369,28,190,189,0,0,37,30,1,32,11,5.5,16.0,1.94,0
Steven Krajewski,77650,QB,UCONN,1,1,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,146,1,0,14.7,41.3,72.2,57.9,,,46.5,60.0,2,0,0,0,0,14,2,1,0,1,0,-2,4,2.0,-1.0,,0
Travon Williams,40199,WR,TEMPLE,7,2,1,0,0.0,0,0,17,0,1,1,10,142.9,1,1,306,0,0,71.5,68.8,79.8,,,66.4,70.1,58.5,10,0,77,5,43,54,0,0,5,7,1,17,10,5.0,8.5,1.79,0
Darius Stubbs,40198,HB,GA STATE,2,2,0,0,0.0,0,0,14,0,2,0,7,175.0,1,1,175,0,0,66.9,70.2,74.0,,67.5,76.4,65.4,60.0,14,0,34,2,9,3,0,0,2,4,0,14,7,3.5,7.0,3.78,2
Javian Hawkins,77704,HB,LOUISVILLE,4,2,0,0,0.0,0,0,8,0,0,0,3,0.0,0,1,210,1,0,11.5,44.9,72.7,,72.6,60.5,44.5,58.2,7,0,4,1,3,8,0,0,1,3,0,8,3,1.5,4.0,1.33,2
Anthony Thompson,40036,QB,N ILLINOIS,2,2,0,0,0.0,0,0,6,0,0,0,0,0.0,0,0,254,0,2,65.9,71.0,67.4,60.6,,,65.5,,6,0,0,0,0,2,0,0,0,2,0,6,0,0.0,3.0,,0
Reed Martin,77740,HB,TULSA,1,2,1,0,0.0,0,0,16,0,0,1,13,325.0,1,2,320,0,0,65.5,79.8,64.5,,,,74.6,,11,0,0,0,0,2,0,0,0,2,1,16,13,6.5,8.0,,2
Mason Woodward,39980,HB,UTAH,2,2,0,0,0.0,0,0,6,0,0,0,3,0.0,0,0,328,0,0,65.5,53.6,65.2,,,,55.3,,3,0,0,0,0,2,0,0,0,2,0,6,3,1.5,3.0,,2
Craig Williams,77756,HB,BAYLOR,2,2,3,1,60.0,21,0,35,1,0,3,23,1725.0,2,2,118,0,2,65.5,76.2,66.1,,,28.1,83.0,,21,0,0,0,1,2,0,0,1,2,1,35,23,11.5,17.5,0.0,0
Lorenzo Dorr,77767,HB,W VIRGINIA,1,2,0,0,0.0,0,0,2,0,0,0,1,0.0,0,0,343,0,0,65.5,54.3,64.5,,,,55.7,,1,0,0,0,0,2,0,0,0,2,0,2,1,0.5,1.0,,2
Logan Burnett,39867,QB,MISS STATE,2,1,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,1,227,0,0,64.4,77.4,70.4,72.6,,,63.0,60.0,3,0,0,0,0,9,3,1,0,1,0,1,0,0.0,0.5,,0
KeeSean Johnson,39587,WR,FRESNO ST,14,2,1,0,0.0,0,1,8,7,16,1,3,26.0,0,0,169,0,0,79.9,83.8,34.7,,,84.9,,66.7,7,3,1345,96,439,310,0,0,129,98,0,8,3,1.5,4.0,3.06,0
Genta Ito,38583,HB,HAWAII,1,2,0,0,0.0,0,0,8,0,0,0,4,0.0,0,0,180,0,1,66.3,68.2,66.1,,,79.6,62.4,,5,0,6,1,1,2,0,0,1,3,0,8,4,2.0,4.0,6.0,1
Devanier Floyd,77807,HB,AKRON,1,2,0,0,0.0,0,0,4,0,0,0,3,0.0,0,0,102,0,0,65.5,58.2,66.0,,,,58.7,,4,0,0,0,0,2,0,0,0,2,0,4,3,1.5,2.0,,2
Derrick Clark,38517,HB,CAL,2,2,0,0,0.0,0,0,6,0,0,0,3,0.0,0,0,130,1,1,11.5,37.1,67.8,,,24.9,56.4,60.0,5,0,3,1,2,3,0,0,1,3,0,6,3,1.5,3.0,1.5,1
Tre'Shaun Harrison,77958,WR,FLORIDA ST,11,2,0,0,0.0,0,0,23,0,7,0,5,145.8,2,2,167,0,0,70.9,61.9,81.9,,,61.2,67.8,51.1,13,0,66,10,91,63,0,0,13,12,0,23,5,2.5,11.5,0.73,0
Malik McMorris,38392,TE,CAL,13,2,0,0,0.0,0,0,5,2,1,0,2,11.1,0,2,130,1,0,21.7,56.8,82.9,,66.1,38.9,69.1,60.4,3,0,34,7,48,206,0,0,10,9,0,5,2,1.0,2.5,0.71,0
Jared Miles,78060,WR,SMU,3,2,1,1,62.5,20,0,32,0,0,1,25,312.5,2,2,287,0,0,66.9,76.9,69.9,,,59.9,77.3,,20,0,4,2,4,2,0,0,2,4,1,32,25,12.5,16.0,1.0,0
Tyquan Thornton,78092,WR,BAYLOR,13,2,0,0,0.0,0,0,2,2,1,0,4,9.1,0,0,118,0,1,72.8,69.0,84.6,,,69.9,56.3,57.5,3,1,354,20,150,145,0,0,32,22,0,2,4,2.0,1.0,2.36,0
Jason Pellerin,36053,TE,OLE MISS,9,2,0,0,0.0,0,0,4,0,0,0,4,0.0,0,0,226,0,2,65.5,42.9,78.6,,60.5,45.1,58.5,52.2,3,0,0,0,17,33,0,0,1,2,0,4,4,2.0,2.0,0.0,0
E.J. Ane,82390,DI,S JOSE ST,2,2,0,0,0.0,0,0,4,0,0,0,4,0.0,0,0,285,0,0,65.5,54.4,66.3,,67.7,,55.6,,3,0,0,0,0,2,0,0,0,2,0,4,4,2.0,2.0,,2
Isaiah Spencer,83536,TE,DOMINION,4,2,1,0,0.0,0,0,5,0,0,1,6,60.0,0,0,263,0,2,67.5,59.3,0.0,56.9,,62.2,60.6,58.6,5,1,42,3,31,9,0,0,4,5,0,5,6,3.0,2.5,1.35,0
Zeb Speir,34402,QB,APP STATE,3,2,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,108,0,0,67.7,52.6,72.2,48.0,,,60.8,60.0,-2,0,0,0,0,14,0,0,0,2,0,-4,0,0.0,-2.0,,0
Michael Scarnecchia,12599,QB,S CAROLINA,4,0,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,289,2,0,40.3,57.0,78.9,57.1,,,53.6,60.0,8,1,0,0,0,56,12,2,0,0,0,12,1,0.5,6.0,,0
Donovan Marshall,83617,HB,ARK STATE,2,2,1,0,0.0,0,0,15,0,0,1,6,150.0,1,1,113,0,0,65.5,63.7,68.3,,,58.0,63.7,60.0,14,0,0,0,2,3,0,0,0,2,0,15,6,3.0,7.5,0.0,2
Diontae Johnson,33441,WR,TOLEDO,13,1,1,0,0.0,0,0,6,7,10,0,3,60.0,1,1,316,2,1,31.4,72.4,46.8,,,71.8,74.9,66.8,11,2,761,49,331,281,11,1,89,50,0,17,11,5.5,8.5,2.3,0
Stone Wilson,33392,P,FIU,3,2,1,1,74.1,20,0,27,0,0,1,5,125.0,1,2,166,0,0,65.5,69.7,69.3,,,,63.9,60.0,20,0,0,0,0,3,0,0,0,2,0,27,5,2.5,13.5,,0
Malcolm Davidson,83660,HB,FAU,3,2,2,1,94.1,32,0,34,0,0,2,24,1.2e3,1,1,165,0,1,68.8,69.9,67.9,,,,67.8,60.0,32,0,0,0,0,4,0,0,0,2,0,34,24,12.0,17.0,,1
Jordan Atkins,83663,HB,FIU,1,2,0,0,0.0,0,0,3,0,0,0,3,0.0,0,0,166,0,1,65.5,55.3,66.4,,,,56.5,,2,0,0,0,0,2,0,0,0,2,0,3,3,1.5,1.5,,1
Nick Gasser,33037,K,AKRON,4,2,0,0,0.0,0,0,-20,0,0,0,0,0.0,0,0,102,1,0,62.5,41.8,75.2,,,,60.0,60.1,0,0,0,0,0,4,0,0,0,2,0,-20,0,0.0,-10.0,,0
Kenyon Sims,83679,HB,ILLINOIS,1,2,0,0,0.0,0,0,4,0,0,0,4,0.0,0,1,187,0,1,65.5,64.9,65.2,,,,63.5,,6,0,0,0,0,2,0,0,0,2,0,4,4,2.0,2.0,,1
Deon Stewart,32874,WR,ARKANSAS,12,2,0,0,,0,0,0,1,0,0,3,0.0,0,0,111,0,0,82.6,60.0,86.7,,61.9,60.3,54.2,57.8,7,0,177,22,228,192,0,0,35,24,0,0,3,1.5,0.0,0.78,0
Reese Randall,31260,HB,KANSAS,1,2,0,0,0.0,0,0,11,0,0,0,5,0.0,0,0,198,0,0,65.5,67.0,67.5,,,,65.3,60.0,7,0,0,0,0,4,0,0,0,2,0,11,5,2.5,5.5,,2
Chris Rodriguez Jr.,83689,HB,KENTUCKY,2,2,2,2,100.0,43,0,43,0,0,2,26,1.3e3,2,2,202,0,0,65.5,90.6,70.6,,,58.7,83.7,60.0,27,0,0,0,2,4,0,0,0,2,0,43,26,13.0,21.5,0.0,2
Jalen Reese,30712,QB,TOLEDO,2,2,0,0,,0,0,0,0,0,0,1,0.0,0,0,316,0,0,65.5,57.0,68.6,,,,58.2,60.0,5,0,0,0,0,6,0,0,0,2,0,0,1,0.5,0.0,,1
Elijah Collins,83705,HB,MICH STATE,2,2,0,0,0.0,0,0,8,0,0,0,4,0.0,0,0,223,0,0,65.5,61.3,70.0,,20.6,57.9,63.4,,4,0,0,0,3,2,0,0,0,2,0,8,4,2.0,4.0,0.0,2
Kolney Cassel,29831,QB,HAWAII,1,2,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,180,0,0,65.9,62.9,67.4,60.4,,,60.1,60.0,-2,0,0,0,0,3,0,0,0,2,0,-4,0,0.0,-2.0,,0
R.J. Raymond,27640,TE,FLORIDA,11,2,0,0,0.0,0,0,16,1,0,0,6,0.0,1,1,163,0,0,67.3,53.1,79.0,,68.9,44.3,62.2,56.3,14,0,1,1,9,54,0,0,3,3,0,16,6,3.0,8.0,0.11,2
Zidane Thomas,83749,HB,S DIEGO ST,1,2,0,0,0.0,0,0,4,0,0,0,4,0.0,0,0,284,0,2,65.5,67.5,66.4,,,,65.4,,4,0,0,0,0,2,0,0,0,2,0,4,4,2.0,2.0,,0
Jared Wilson,83753,HB,S ALABAMA,2,2,0,0,0.0,0,0,5,0,0,0,5,0.0,0,0,288,0,1,65.5,56.5,69.2,,71.8,60.0,57.0,59.9,4,0,0,0,1,4,0,0,0,2,0,5,5,2.5,2.5,0.0,1
Donovan Lee,27159,HB,COLORADO,4,2,0,0,0.0,0,0,9,0,0,0,6,0.0,0,0,143,0,0,70.4,74.6,70.6,,,57.8,72.5,60.9,5,0,0,0,3,7,0,0,1,2,0,9,6,3.0,4.5,0.0,2
Jonathan Wilson,27127,ED,MEMPHIS,2,2,0,0,0.0,0,0,-2,0,0,0,2,0.0,0,1,218,0,0,68.3,60.7,60.0,,,,60.6,,4,0,0,0,0,2,0,0,0,2,0,-2,2,1.0,-1.0,,0
Deneric Prince,83774,HB,TEXAS A&M,1,2,0,1,85.7,18,0,21,0,0,0,8,0.0,1,1,312,0,0,65.5,63.8,69.5,,,58.2,63.7,60.0,18,0,0,0,2,4,0,0,0,2,0,21,8,4.0,10.5,0.0,2
Kavious Price,26943,WR,KENT STATE,11,2,0,1,72.7,24,0,33,1,7,0,8,140.0,1,1,201,1,1,27.8,53.0,16.1,47.6,,53.0,68.0,62.0,24,2,110,18,177,142,0,0,32,20,0,33,8,4.0,16.5,0.62,0
Malik Braxton,83801,HB,WASHINGTON,2,2,1,0,0.0,0,0,7,0,0,1,11,275.0,0,0,340,0,0,65.5,81.2,67.9,,,,72.5,68.1,4,0,0,0,0,5,0,0,0,2,0,7,11,5.5,3.5,,2
John Ursua,26586,WR,HAWAII,13,2,0,0,0.0,0,0,4,13,18,0,2,19.8,0,2,180,1,0,59.4,71.5,39.5,74.6,,71.7,66.8,61.8,3,3,1343,89,577,292,0,0,145,91,1,4,2,1.0,2.0,2.33,0
Matthew Hill,84138,WR,AUBURN,3,2,2,1,104.8,22,0,21,0,0,2,9,450.0,1,0,115,1,0,9.8,49.0,77.4,,,56.0,52.9,60.0,22,0,0,0,4,20,0,0,1,2,0,21,9,4.5,10.5,0.0,0
Dominic Stampley,84214,WR,ILLINOIS,11,2,1,0,0.0,0,1,13,3,4,1,10,113.6,0,0,187,1,0,29.1,63.9,41.7,,,62.3,61.1,72.9,7,2,309,20,121,154,0,0,34,22,0,13,10,5.0,6.5,2.55,0
Kyle Groeneweg,84227,WR,IOWA,13,2,0,0,0.0,0,0,14,0,0,0,3,0.0,1,1,192,0,1,63.6,58.2,83.4,,,54.4,60.9,72.1,11,0,47,4,65,121,0,0,9,6,0,14,3,1.5,7.0,0.72,0
Darryl Jones,84286,WR,MARYLAND,12,2,1,0,0.0,0,0,8,0,1,1,7,63.6,0,0,215,0,0,69.3,64.5,82.4,,,64.0,61.0,62.2,7,0,147,9,64,94,0,0,16,11,0,8,7,3.5,4.0,2.3,0
Michael Wilson,84423,WR,STANFORD,12,2,1,0,0.0,0,0,8,0,0,1,23,71.9,0,1,300,0,0,77.0,62.2,83.6,,,63.0,62.9,51.9,9,0,126,14,101,110,0,0,23,16,0,8,23,11.5,4.0,1.25,0
Jah'Marae Sheread,84443,WR,TEXAS ST,4,2,0,0,0.0,0,0,1,0,1,0,4,25.0,0,0,314,0,0,69.4,76.5,78.3,,,74.3,60.8,84.7,5,0,53,6,27,28,0,0,7,8,0,1,4,2.0,0.5,1.96,0
Tory Carter,57063,FB,LSU,12,2,0,0,0.0,0,0,4,0,0,0,3,0.0,0,2,211,0,0,67.8,64.6,52.3,,75.2,72.7,63.4,58.7,2,1,39,4,29,175,0,0,5,6,0,4,3,1.5,2.0,1.34,0
Chris Coleman,55906,WR,FRESNO ST,10,2,0,0,,0,0,0,2,0,0,3,0.0,0,0,169,0,0,66.5,63.4,78.5,,,63.3,59.5,62.1,3,0,40,4,33,23,0,0,8,6,0,0,3,1.5,0.0,1.21,0
Jontre Kirklin,55630,CB,LSU,3,2,0,0,0.0,0,0,5,1,0,0,2,0.0,0,0,211,1,0,16.4,30.1,73.9,,,48.4,37.7,62.0,3,1,5,1,5,14,0,0,2,3,0,5,2,1.0,2.5,1.0,1
Tyre Brady,41818,WR,MARSHALL,13,1,0,0,0.0,0,0,14,9,6,0,4,33.3,1,1,214,1,0,53.7,77.3,56.7,50.1,,77.4,,75.0,14,3,992,71,455,384,0,0,143,72,0,14,4,4.0,14.0,2.18,0
Amari Rodgers,61212,WR,CLEMSON,15,1,0,0,0.0,0,0,5,4,11,0,2,39.3,0,0,140,0,0,62.3,70.1,87.7,51.3,,68.9,,75.6,5,1,575,55,304,260,0,0,71,56,0,5,2,2.0,5.0,1.89,0
Kyle Vantrease,55029,QB,BUFFALO,3,1,0,0,0.0,0,0,4,0,0,0,3,0.0,0,0,126,0,1,66.3,57.1,75.6,55.7,,,58.7,60.0,4,0,0,0,0,38,0,0,0,1,0,4,3,3.0,4.0,,0
Will Swinney,61209,WR,CLEMSON,12,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,140,2,0,60.3,58.3,79.8,,,57.1,60.3,62.7,0,0,30,7,35,74,0,0,10,8,0,0,0,0.0,0.0,0.86,0
Carter Bradley,77685,QB,TOLEDO,3,0,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,316,0,0,65.8,57.7,74.7,58.4,,,57.3,60.0,3,0,0,0,0,27,3,1,0,0,0,3,0,0.0,3.0,,0
Isaac Holder,26315,WR,E MICHIGAN,13,0,0,0,0.0,0,0,0,0,0,0,,0.0,0,0,160,0,0,23.8,59.4,84.3,74.1,,57.7,57.3,61.8,1,0,139,11,105,75,1,1,15,11,0,1,1,1.0,1.0,1.32,0
Wyatt Rector,77687,QB,W MICHIGAN,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,0,347,0,0,62.5,54.5,68.6,,,,57.3,60.0,2,0,0,0,0,6,0,0,0,1,0,2,1,1.0,2.0,,1
Cameron Dollar,61207,WR,CHARLOTTE,9,1,0,0,0.0,0,0,-2,0,0,0,1,0.0,0,0,136,0,0,65.3,55.3,76.9,,,56.3,57.6,60.5,-2,0,9,2,35,13,0,0,2,3,0,-2,1,1.0,-2.0,0.26,0
George Pearson,77692,QB,C MICHIGAN,1,1,0,0,0.0,0,0,10,0,0,0,3,0.0,1,1,134,0,0,68.8,38.6,75.4,36.7,,,60.4,60.0,10,0,0,0,0,14,0,0,0,1,0,10,3,3.0,10.0,,1
